total_reward,episode_length,epsilon,game_won,timeout,final_territory,final_army,episode,timestamp
-0.01,1,0.05,0.0,False,14,446,769,1749864241.0456326
-0.01,1,0.05,0.0,False,10,417,770,1749864241.046733
-0.01,1,0.05,0.0,False,10,432,771,1749864241.04754
-0.01,1,0.05,0.0,False,12,429,772,1749864241.0481725
-0.01,1,0.05,0.0,False,9,388,773,1749864241.0487278
-0.01,1,0.05,0.0,False,11,426,774,1749864241.04921
-0.01,1,0.05,0.0,False,12,433,775,1749864241.0496566
-0.01,1,0.05,0.0,False,8,411,776,1749864241.050059
-38.58000000000088,5000,0.05,0.0,True,8,442,777,1749864600.3948336
-35.370000000001426,5000,0.05,0.0,True,11,463,778,1749864600.3958404
-35.48000000000094,5000,0.05,0.0,True,11,452,779,1749864600.3962896
-36.470000000001434,5000,0.05,0.0,True,10,453,780,1749864600.3967135
245.0500000000085,5000,0.05,0.0,True,6,565,781,1749864600.3971884
-40.890000000000356,5000,0.05,0.0,True,6,411,782,1749864600.3976574
-38.680000000000774,5000,0.05,0.0,True,8,432,783,1749864600.398164
-38.54000000000084,5000,0.05,0.0,True,8,446,784,1749864600.3986118
-0.01,1,0.05,0.0,False,8,442,785,1749864600.4725394
-0.01,1,0.05,0.0,False,11,463,786,1749864600.473595
-0.01,1,0.05,0.0,False,11,452,787,1749864600.4741044
-0.01,1,0.05,0.0,False,10,453,788,1749864600.4745088
0.09000000000000001,1,0.05,0.0,False,6,565,789,1749864600.474893
-0.01,1,0.05,0.0,False,6,411,790,1749864600.4753582
-0.01,1,0.05,0.0,False,8,432,791,1749864600.4757934
-0.01,1,0.05,0.0,False,8,446,792,1749864600.4761739
-39.74000000000077,5000,0.05,0.0,True,7,426,793,1749864956.8410985
-39.70000000000057,5000,0.05,0.0,True,7,430,794,1749864956.8426797
393.949999999976,5000,0.05,0.0,True,7,675,795,1749864956.843255
362.0899999999834,5000,0.05,0.0,True,7,659,796,1749864956.8437128
-38.670000000000954,5000,0.05,0.0,True,8,433,797,1749864956.8441947
-38.62000000000099,5000,0.05,0.0,True,8,438,798,1749864956.8446517
390.0699999999766,5000,0.05,0.0,True,6,667,799,1749864956.845237
-39.79000000000093,5000,0.05,0.0,True,7,421,800,1749864956.8457615
-0.01,1,0.05,0.0,False,7,426,801,1749864956.9169352
-0.01,1,0.05,0.0,False,7,430,802,1749864956.91792
0.09000000000000001,1,0.05,0.0,False,7,675,803,1749864956.9184613
0.09000000000000001,1,0.05,0.0,False,7,659,804,1749864956.9189713
-0.01,1,0.05,0.0,False,8,433,805,1749864956.9193466
-0.01,1,0.05,0.0,False,8,438,806,1749864956.919724
0.09000000000000001,1,0.05,0.0,False,6,667,807,1749864956.92013
-0.01,1,0.05,0.0,False,7,421,808,1749864956.9205322
-37.90000000000077,5000,0.05,0.0,True,9,410,809,1749865287.9149928
-39.05000000000105,5000,0.05,0.0,True,8,395,810,1749865287.9159913
-38.97000000000055,5000,0.05,0.0,True,8,403,811,1749865287.9166138
-37.930000000001286,5000,0.05,0.0,True,9,407,812,1749865287.9174352
-37.88000000000134,5000,0.05,0.0,True,9,412,813,1749865287.9179564
-39.01000000000074,5000,0.05,0.0,True,8,399,814,1749865287.9184124
-41.18000000000048,5000,0.05,0.0,True,6,382,815,1749865287.9188352
-40.110000000000866,5000,0.05,0.0,True,7,389,816,1749865287.9192686
0.0,1,0.05,0.0,False,9,411,817,1749865287.9879086
0.0,1,0.05,0.0,False,8,396,818,1749865287.9888828
0.0,1,0.05,0.0,False,8,404,819,1749865287.9895666
0.0,1,0.05,0.0,False,9,408,820,1749865287.9899716
0.0,1,0.05,0.0,False,9,413,821,1749865287.9903967
0.0,1,0.05,0.0,False,8,400,822,1749865287.9908147
0.0,1,0.05,0.0,False,6,383,823,1749865287.9912589
0.0,1,0.05,0.0,False,7,390,824,1749865287.9917235
-40.970000000000546,5000,0.05,0.0,True,6,403,825,1749865632.0068736
-42.11000000000035,5000,0.05,0.0,True,5,389,826,1749865632.0087028
-37.68000000000085,5000,0.05,0.0,True,9,432,827,1749865632.0107112
-38.95000000000092,5000,0.05,0.0,True,8,405,828,1749865632.0131414
-38.89000000000063,5000,0.05,0.0,True,8,411,829,1749865632.0144176
-40.97000000000038,5000,0.05,0.0,True,6,403,830,1749865632.0150242
-37.710000000001166,5000,0.05,0.0,True,9,429,831,1749865632.0155878
-36.73000000000135,5000,0.05,0.0,True,10,427,832,1749865632.0161214
-0.01,1,0.05,0.0,False,6,403,833,1749865632.0831835
-0.01,1,0.05,0.0,False,5,389,834,1749865632.084195
-0.01,1,0.05,0.0,False,9,432,835,1749865632.084794
-0.01,1,0.05,0.0,False,8,405,836,1749865632.0854573
-0.01,1,0.05,0.0,False,8,411,837,1749865632.086005
-0.01,1,0.05,0.0,False,6,403,838,1749865632.0864563
-0.01,1,0.05,0.0,False,9,429,839,1749865632.0868995
-0.01,1,0.05,0.0,False,10,427,840,1749865632.0873175
-40.910000000000196,5000,0.05,0.0,True,6,409,841,1749865989.2056878
-37.50000000000123,5000,0.05,0.0,True,9,450,842,1749865989.2069426
-40.75000000000045,5000,0.05,0.0,True,6,425,843,1749865989.2077222
-36.710000000001514,5000,0.05,0.0,True,10,429,844,1749865989.208339
-38.58000000000103,5000,0.05,0.0,True,8,442,845,1749865989.2088437
-38.68000000000106,5000,0.05,0.0,True,8,432,846,1749865989.2093108
-35.48000000000087,5000,0.05,0.0,True,11,452,847,1749865989.2097468
-37.640000000001194,5000,0.05,0.0,True,9,436,848,1749865989.2101688
-0.01,1,0.05,0.0,False,6,409,849,1749865989.2884161
-0.01,1,0.05,0.0,False,9,450,850,1749865989.2894897
-0.01,1,0.05,0.0,False,6,425,851,1749865989.290194
-0.01,1,0.05,0.0,False,10,429,852,1749865989.2907317
-0.01,1,0.05,0.0,False,8,442,853,1749865989.2911966
-0.01,1,0.05,0.0,False,8,432,854,1749865989.2916405
-0.01,1,0.05,0.0,False,11,452,855,1749865989.2920277
-0.01,1,0.05,0.0,False,9,436,856,1749865989.292418
-36.35000000000142,5000,0.05,0.0,True,10,465,857,1749866349.2302904
-37.47000000000109,5000,0.05,0.0,True,9,453,858,1749866349.2314296
-38.500000000000874,5000,0.05,0.0,True,8,450,859,1749866349.2323065
-33.22000000000258,5000,0.05,0.0,True,13,478,860,1749866349.232985
-36.710000000001635,5000,0.05,0.0,True,10,429,861,1749866349.2335815
-35.42000000000186,5000,0.05,0.0,True,11,458,862,1749866349.234181
-37.59000000000121,5000,0.05,0.0,True,9,441,863,1749866349.23467
-35.250000000001705,5000,0.05,0.0,True,11,475,864,1749866349.2351477
0.0,1,0.05,0.0,False,10,466,865,1749866349.312654
-0.01,1,0.05,0.0,False,9,453,866,1749866349.313776
-0.01,1,0.05,0.0,False,8,450,867,1749866349.3145206
-0.01,1,0.05,0.0,False,13,478,868,1749866349.3149521
-0.01,1,0.05,0.0,False,10,429,869,1749866349.3153677
-0.01,1,0.05,0.0,False,11,458,870,1749866349.3157709
-0.01,1,0.05,0.0,False,9,441,871,1749866349.3162205
-0.01,1,0.05,0.0,False,11,475,872,1749866349.3166282
-39.680000000000575,5000,0.05,0.0,True,7,432,873,1749866705.7779827
-38.560000000000784,5000,0.05,0.0,True,8,444,874,1749866705.7792819
114.9000000000012,5000,0.05,0.0,True,10,500,875,1749866705.7798781
-38.54000000000079,5000,0.05,0.0,True,8,446,876,1749866705.7803838
-38.580000000000815,5000,0.05,0.0,True,8,442,877,1749866705.780889
-36.640000000001706,5000,0.05,0.0,True,10,436,878,1749866705.7813685
-38.63000000000063,5000,0.05,0.0,True,8,437,879,1749866705.7820048
-39.71000000000057,5000,0.05,0.0,True,7,429,880,1749866705.7826512
-0.01,1,0.05,0.0,False,7,432,881,1749866705.8560119
-0.01,1,0.05,0.0,False,8,444,882,1749866705.8569732
0.09000000000000001,1,0.05,0.0,False,10,500,883,1749866705.8574135
-0.01,1,0.05,0.0,False,8,446,884,1749866705.8578043
-0.01,1,0.05,0.0,False,8,442,885,1749866705.8581896
-0.01,1,0.05,0.0,False,10,436,886,1749866705.8586044
-0.01,1,0.05,0.0,False,8,437,887,1749866705.8590152
-0.01,1,0.05,0.0,False,7,429,888,1749866705.859407
-39.75000000000079,5000,0.05,0.0,True,7,425,889,1749867058.0953925
-38.60000000000081,5000,0.05,0.0,True,8,440,890,1749867058.0963616
-36.66000000000153,5000,0.05,0.0,True,10,434,891,1749867058.0968614
-38.620000000001035,5000,0.05,0.0,True,8,438,892,1749867058.097284
-36.43000000000143,5000,0.05,0.0,True,10,457,893,1749867058.0978432
-38.690000000000985,5000,0.05,0.0,True,8,431,894,1749867058.0982628
-38.77000000000095,5000,0.05,0.0,True,8,423,895,1749867058.0987525
-39.83000000000094,5000,0.05,0.0,True,7,417,896,1749867058.0992205
-0.01,1,0.05,0.0,False,7,425,897,1749867058.1743343
-0.01,1,0.05,0.0,False,8,440,898,1749867058.1753514
-0.01,1,0.05,0.0,False,10,434,899,1749867058.1757946
-0.01,1,0.05,0.0,False,8,438,900,1749867058.1762135
-0.01,1,0.05,0.0,False,10,457,901,1749867058.1766224
-0.01,1,0.05,0.0,False,8,431,902,1749867058.1770232
-0.01,1,0.05,0.0,False,8,423,903,1749867058.1773946
-0.01,1,0.05,0.0,False,7,417,904,1749867058.1777596
-34.08000000000169,5000,0.05,0.0,True,12,492,905,1749867418.6216154
-37.43000000000104,5000,0.05,0.0,True,9,457,906,1749867418.6227825
-36.38000000000172,5000,0.05,0.0,True,10,462,907,1749867418.623633
-36.39000000000139,5000,0.05,0.0,True,10,461,908,1749867418.6245074
-37.76000000000131,5000,0.05,0.0,True,9,424,909,1749867418.6252208
-39.700000000000614,5000,0.05,0.0,True,7,430,910,1749867418.6257572
-35.27000000000164,5000,0.05,0.0,True,11,473,911,1749867418.6264887
-33.10000000000225,5000,0.05,0.0,True,13,490,912,1749867418.6271183
-0.01,1,0.05,0.0,False,12,492,913,1749867418.697772
-0.01,1,0.05,0.0,False,9,457,914,1749867418.6988356
-0.01,1,0.05,0.0,False,10,462,915,1749867418.6992855
-0.01,1,0.05,0.0,False,10,461,916,1749867418.6997082
-0.01,1,0.05,0.0,False,9,424,917,1749867418.7001069
-0.01,1,0.05,0.0,False,7,430,918,1749867418.7005353
-0.01,1,0.05,0.0,False,11,473,919,1749867418.7009377
-0.01,1,0.05,0.0,False,13,490,920,1749867418.7013304
-34.63000000000127,5000,0.05,0.0,True,12,437,921,1749867762.1740398
-34.83000000000148,5000,0.05,0.0,True,12,417,922,1749867762.1750185
-35.860000000001484,5000,0.05,0.0,True,11,414,923,1749867762.1756623
-35.63000000000169,5000,0.05,0.0,True,11,437,924,1749867762.176212
-33.70000000000248,5000,0.05,0.0,True,13,430,925,1749867762.1767135
-34.60000000000211,5000,0.05,0.0,True,12,440,926,1749867762.1771758
-35.65000000000194,5000,0.05,0.0,True,11,435,927,1749867762.177639
-38.9600000000009,5000,0.05,0.0,True,8,404,928,1749867762.178079
-0.01,1,0.05,0.0,False,12,437,929,1749867762.262795
-0.01,1,0.05,0.0,False,12,417,930,1749867762.26397
-0.01,1,0.05,0.0,False,11,414,931,1749867762.2646263
-0.01,1,0.05,0.0,False,11,437,932,1749867762.2650886
-0.01,1,0.05,0.0,False,13,430,933,1749867762.2655058
-0.01,1,0.05,0.0,False,12,440,934,1749867762.265895
-0.01,1,0.05,0.0,False,11,435,935,1749867762.2662926
-0.01,1,0.05,0.0,False,8,404,936,1749867762.2666717
-35.640000000001784,5000,0.05,0.0,True,11,436,937,1749868100.247877
-36.82000000000167,5000,0.05,0.0,True,10,418,938,1749868100.2501054
-37.970000000001,5000,0.05,0.0,True,9,403,939,1749868100.250648
-34.65000000000197,5000,0.05,0.0,True,12,435,940,1749868100.2511258
-34.65000000000197,5000,0.05,0.0,True,12,435,941,1749868100.2515965
-37.90000000000107,5000,0.05,0.0,True,9,410,942,1749868100.2520177
-34.69000000000127,5000,0.05,0.0,True,12,431,943,1749868100.2524638
81.78999999999932,5000,0.05,0.0,True,7,429,944,1749868100.252908
-0.01,1,0.05,0.0,False,11,436,945,1749868100.3371918
-0.01,1,0.05,0.0,False,10,418,946,1749868100.3382244
-0.01,1,0.05,0.0,False,9,403,947,1749868100.3388333
-0.01,1,0.05,0.0,False,12,435,948,1749868100.3393607
-0.01,1,0.05,0.0,False,12,435,949,1749868100.3398108
-0.01,1,0.05,0.0,False,9,410,950,1749868100.340248
-0.01,1,0.05,0.0,False,12,431,951,1749868100.3406682
0.09000000000000001,1,0.05,0.0,False,7,429,952,1749868100.341056
-36.610000000001364,5000,0.05,0.0,True,10,439,953,1749868454.8795748
-36.46000000000129,5000,0.05,0.0,True,10,454,954,1749868454.8806703
-37.650000000000844,5000,0.05,0.0,True,9,435,955,1749868454.8811955
-36.480000000001226,5000,0.05,0.0,True,10,452,956,1749868454.8817492
-36.52000000000195,5000,0.05,0.0,True,10,448,957,1749868454.8822227
-38.70000000000137,5000,0.05,0.0,True,8,430,958,1749868454.882712
-37.650000000001,5000,0.05,0.0,True,9,435,959,1749868454.8831935
-37.98000000000127,5000,0.05,0.0,True,9,402,960,1749868454.8837018
-0.01,1,0.05,0.0,False,10,439,961,1749868454.958452
-0.01,1,0.05,0.0,False,10,454,962,1749868454.9600189
-0.01,1,0.05,0.0,False,9,435,963,1749868454.960548
-0.01,1,0.05,0.0,False,10,452,964,1749868454.9609923
-0.01,1,0.05,0.0,False,10,448,965,1749868454.961406
-0.01,1,0.05,0.0,False,8,430,966,1749868454.9618118
-0.01,1,0.05,0.0,False,9,435,967,1749868454.9622135
-0.01,1,0.05,0.0,False,9,402,968,1749868454.9626136
-36.58000000000172,5000,0.05,0.0,True,10,442,969,1749868811.4641492
-39.70000000000059,5000,0.05,0.0,True,7,430,970,1749868811.4652932
-38.790000000000596,5000,0.05,0.0,True,8,421,971,1749868811.4659164
-36.50000000000156,5000,0.05,0.0,True,10,450,972,1749868811.4664228
-36.410000000001396,5000,0.05,0.0,True,10,459,973,1749868811.466911
-39.79000000000078,5000,0.05,0.0,True,7,421,974,1749868811.467484
-39.82000000000056,5000,0.05,0.0,True,7,418,975,1749868811.468037
-38.590000000000806,5000,0.05,0.0,True,8,441,976,1749868811.4685578
-0.01,1,0.05,0.0,False,10,442,977,1749868811.5361178
-0.01,1,0.05,0.0,False,7,430,978,1749868811.5370848
-0.01,1,0.05,0.0,False,8,421,979,1749868811.537516
-0.01,1,0.05,0.0,False,10,450,980,1749868811.537958
-0.01,1,0.05,0.0,False,10,459,981,1749868811.5383852
-0.01,1,0.05,0.0,False,7,421,982,1749868811.5387807
-0.01,1,0.05,0.0,False,7,418,983,1749868811.5391672
-0.01,1,0.05,0.0,False,8,441,984,1749868811.5395482
-36.5400000000014,5000,0.05,0.0,True,10,446,985,1749869167.6921687
-36.53000000000152,5000,0.05,0.0,True,10,447,986,1749869167.6932287
-35.460000000001585,5000,0.05,0.0,True,11,454,987,1749869167.6938128
-37.610000000001435,5000,0.05,0.0,True,9,439,988,1749869167.6942358
-38.70000000000059,5000,0.05,0.0,True,8,430,989,1749869167.6946938
-36.44000000000137,5000,0.05,0.0,True,10,456,990,1749869167.6951437
-38.61000000000103,5000,0.05,0.0,True,8,439,991,1749869167.695607
-36.46000000000128,5000,0.05,0.0,True,10,454,992,1749869167.696084
-0.01,1,0.05,0.0,False,10,446,993,1749869167.7737458
-0.01,1,0.05,0.0,False,10,447,994,1749869167.7747943
-0.01,1,0.05,0.0,False,11,454,995,1749869167.7752972
-0.01,1,0.05,0.0,False,9,439,996,1749869167.7756972
-0.01,1,0.05,0.0,False,8,430,997,1749869167.7760875
-0.01,1,0.05,0.0,False,10,456,998,1749869167.7764976
-0.01,1,0.05,0.0,False,8,439,999,1749869167.7769122
-0.01,1,0.05,0.0,False,10,454,1000,1749869167.7773216
-38.790000000001214,5000,0.05,0.0,True,8,421,1001,1749869521.4500358
-39.82000000000057,5000,0.05,0.0,True,7,418,1002,1749869521.4512115
-37.720000000001136,5000,0.05,0.0,True,9,428,1003,1749869521.451884
-37.68000000000062,5000,0.05,0.0,True,9,432,1004,1749869521.4527617
-37.66000000000109,5000,0.05,0.0,True,9,434,1005,1749869521.4536207
180.22000000000466,5000,0.05,0.0,True,8,522,1006,1749869521.4541407
-36.52000000000114,5000,0.05,0.0,True,10,448,1007,1749869521.4547024
-37.620000000001006,5000,0.05,0.0,True,9,438,1008,1749869521.4552128
-0.01,1,0.05,0.0,False,8,421,1009,1749869521.5256193
-0.01,1,0.05,0.0,False,7,418,1010,1749869521.527414
-0.01,1,0.05,0.0,False,9,428,1011,1749869521.5285494
-0.01,1,0.05,0.0,False,9,432,1012,1749869521.5292892
-0.01,1,0.05,0.0,False,9,434,1013,1749869521.5298874
0.09000000000000001,1,0.05,0.0,False,8,522,1014,1749869521.5304422
-0.01,1,0.05,0.0,False,10,448,1015,1749869521.5309725
-0.01,1,0.05,0.0,False,9,438,1016,1749869521.5314116
-38.79000000000093,5000,0.05,0.0,True,8,421,1017,1749869880.850174
-38.71000000000063,5000,0.05,0.0,True,8,429,1018,1749869880.8513246
-38.66000000000118,5000,0.05,0.0,True,8,434,1019,1749869880.8521414
-37.510000000001014,5000,0.05,0.0,True,9,449,1020,1749869880.8528092
-37.53000000000119,5000,0.05,0.0,True,9,447,1021,1749869880.8533921
-37.56000000000123,5000,0.05,0.0,True,9,444,1022,1749869880.8539965
-36.48000000000125,5000,0.05,0.0,True,10,452,1023,1749869880.8545227
-38.68000000000079,5000,0.05,0.0,True,8,432,1024,1749869880.855078
-0.01,1,0.05,0.0,False,8,421,1025,1749869880.9269688
-0.01,1,0.05,0.0,False,8,429,1026,1749869880.9287107
-0.01,1,0.05,0.0,False,8,434,1027,1749869880.9294457
-0.01,1,0.05,0.0,False,9,449,1028,1749869880.9301143
-0.01,1,0.05,0.0,False,9,447,1029,1749869880.9306912
-0.01,1,0.05,0.0,False,9,444,1030,1749869880.931219
-0.01,1,0.05,0.0,False,10,452,1031,1749869880.9317672
-0.01,1,0.05,0.0,False,8,432,1032,1749869880.9322698
-38.62000000000067,5000,0.05,0.0,True,8,438,1033,1749870233.6648338
-38.62000000000067,5000,0.05,0.0,True,8,438,1034,1749870233.6666727
-36.58000000000103,5000,0.05,0.0,True,10,442,1035,1749870233.6675436
-41.05000000000048,5000,0.05,0.0,True,6,395,1036,1749870233.6681914
-34.510000000001426,5000,0.05,0.0,True,12,449,1037,1749870233.6686926
-37.6800000000008,5000,0.05,0.0,True,9,432,1038,1749870233.6691747
-35.52000000000175,5000,0.05,0.0,True,11,448,1039,1749870233.6697896
-37.66000000000152,5000,0.05,0.0,True,9,434,1040,1749870233.6703298
-0.01,1,0.05,0.0,False,8,438,1041,1749870233.742216
-0.01,1,0.05,0.0,False,8,438,1042,1749870233.7431903
-0.01,1,0.05,0.0,False,10,442,1043,1749870233.743619
-0.01,1,0.05,0.0,False,6,395,1044,1749870233.7440722
-0.01,1,0.05,0.0,False,12,449,1045,1749870233.7444758
-0.01,1,0.05,0.0,False,9,432,1046,1749870233.744878
-0.01,1,0.05,0.0,False,11,448,1047,1749870233.7452598
-0.01,1,0.05,0.0,False,9,434,1048,1749870233.7457206
-39.91000000000073,5000,0.05,0.0,True,7,409,1049,1749870581.551841
-38.810000000000926,5000,0.05,0.0,True,8,419,1050,1749870581.5530448
-38.8100000000011,5000,0.05,0.0,True,8,419,1051,1749870581.5535583
-40.05000000000122,5000,0.05,0.0,True,7,395,1052,1749870581.5539832
-37.83000000000078,5000,0.05,0.0,True,9,417,1053,1749870581.5543938
-36.71000000000128,5000,0.05,0.0,True,10,429,1054,1749870581.554834
-38.85000000000073,5000,0.05,0.0,True,8,415,1055,1749870581.5552897
-39.980000000000544,5000,0.05,0.0,True,7,402,1056,1749870581.5557542
-0.01,1,0.05,0.0,False,7,409,1057,1749870581.622514
-0.01,1,0.05,0.0,False,8,419,1058,1749870581.6234686
-0.01,1,0.05,0.0,False,8,419,1059,1749870581.6240385
-0.01,1,0.05,0.0,False,7,395,1060,1749870581.624459
-0.01,1,0.05,0.0,False,9,417,1061,1749870581.6249013
-0.01,1,0.05,0.0,False,10,429,1062,1749870581.625286
-0.01,1,0.05,0.0,False,8,415,1063,1749870581.6257064
-0.01,1,0.05,0.0,False,7,402,1064,1749870581.6261067
-36.280000000001664,5000,0.05,0.0,True,10,472,1065,1749872579.84329
-33.98000000000224,5000,0.05,0.0,True,12,502,1066,1749872579.8446147
-35.120000000001866,5000,0.05,0.0,True,11,488,1067,1749872579.845089
-38.59000000000125,5000,0.05,0.0,True,8,441,1068,1749872579.8455167
-38.2800000000009,5000,0.05,0.0,True,8,472,1069,1749872579.8459961
-36.22000000000112,5000,0.05,0.0,True,10,478,1070,1749872579.846412
-36.4400000000018,5000,0.05,0.0,True,10,456,1071,1749872579.846856
-35.09000000000189,5000,0.05,0.0,True,11,491,1072,1749872579.8472993
-0.01,1,0.05,0.0,False,10,472,1073,1749872579.9196131
-0.01,1,0.05,0.0,False,12,502,1074,1749872579.9208865
-0.01,1,0.05,0.0,False,11,488,1075,1749872579.921425
-0.01,1,0.05,0.0,False,8,441,1076,1749872579.9218135
-0.01,1,0.05,0.0,False,8,472,1077,1749872579.922197
-0.01,1,0.05,0.0,False,10,478,1078,1749872579.9226
-0.01,1,0.05,0.0,False,10,456,1079,1749872579.9229784
-0.01,1,0.05,0.0,False,11,491,1080,1749872579.9234564
-0.2799999999993993,5000,0.05,0.0,True,21,2972,1081,1749875013.457628
1.4400000000006234,5000,0.05,0.0,True,22,3044,1082,1749875013.459405
-4.679999999999435,5000,0.05,0.0,True,18,2832,1083,1749875013.460368
-4.199999999999461,5000,0.05,0.0,True,19,2780,1084,1749875013.461173
-6.169999999999471,5000,0.05,0.0,True,18,2683,1085,1749875013.4618614
2.570000000000517,5000,0.05,0.0,True,23,3057,1086,1749875013.462515
0.17000000000051085,5000,0.05,0.0,True,21,3017,1087,1749875013.4630725
215.6600000000074,5000,0.05,0.0,True,21,3146,1088,1749875013.4638216
-0.01,1,0.05,0.0,False,21,2972,1089,1749875013.56217
-0.01,1,0.05,0.0,False,22,3044,1090,1749875013.5635707
-0.01,1,0.05,0.0,False,18,2832,1091,1749875013.5644321
-0.01,1,0.05,0.0,False,19,2780,1092,1749875013.5652633
-0.01,1,0.05,0.0,False,18,2683,1093,1749875013.565787
-0.01,1,0.05,0.0,False,23,3057,1094,1749875013.5662777
-0.01,1,0.05,0.0,False,21,3017,1095,1749875013.566813
0.09000000000000001,1,0.05,0.0,False,21,3146,1096,1749875013.567427
-39.530000000000676,5000,0.05,0.0,True,7,447,1097,1749875382.8934298
-39.67000000000097,5000,0.05,0.0,True,7,433,1098,1749875382.895214
391.73999999997636,5000,0.05,0.0,True,9,704,1099,1749875382.8958948
-39.68000000000095,5000,0.05,0.0,True,7,432,1100,1749875382.8964748
-39.61000000000071,5000,0.05,0.0,True,7,439,1101,1749875382.8970304
-39.730000000000224,5000,0.05,0.0,True,7,427,1102,1749875382.8977628
-38.70000000000096,5000,0.05,0.0,True,8,430,1103,1749875382.8983486
-39.7000000000008,5000,0.05,0.0,True,7,430,1104,1749875382.8988707
-0.01,1,0.05,0.0,False,7,447,1105,1749875382.9828267
-0.01,1,0.05,0.0,False,7,433,1106,1749875382.9844618
0.09000000000000001,1,0.05,0.0,False,9,704,1107,1749875382.9850578
-0.01,1,0.05,0.0,False,7,432,1108,1749875382.9855711
-0.01,1,0.05,0.0,False,7,439,1109,1749875382.9860723
-0.01,1,0.05,0.0,False,7,427,1110,1749875382.9865422
-0.01,1,0.05,0.0,False,8,430,1111,1749875382.9872172
-0.01,1,0.05,0.0,False,7,430,1112,1749875382.9877024
-40.200000000001,5000,0.05,0.0,True,7,380,1113,1749876797.5525966
-41.19000000000065,5000,0.05,0.0,True,6,381,1114,1749876797.5536406
-40.10000000000033,5000,0.05,0.0,True,7,390,1115,1749876797.554303
-41.08000000000036,5000,0.05,0.0,True,6,392,1116,1749876797.554957
-39.010000000000886,5000,0.05,0.0,True,8,399,1117,1749876797.5554688
-40.17000000000104,5000,0.05,0.0,True,7,383,1118,1749876797.5559454
393.4199999999752,5000,0.05,0.0,True,6,612,1119,1749876797.5563865
-41.180000000000476,5000,0.05,0.0,True,6,382,1120,1749876797.5568464
0.0,1,0.05,0.0,False,7,381,1121,1749876797.6203525
-0.01,1,0.05,0.0,False,6,381,1122,1749876797.6212542
-0.01,1,0.05,0.0,False,7,390,1123,1749876797.6216898
-0.01,1,0.05,0.0,False,6,392,1124,1749876797.6220624
-0.01,1,0.05,0.0,False,8,399,1125,1749876797.6224277
-0.01,1,0.05,0.0,False,7,383,1126,1749876797.6228168
0.09000000000000001,1,0.05,0.0,False,6,612,1127,1749876797.6231942
-0.01,1,0.05,0.0,False,6,382,1128,1749876797.6235602
-40.12000000000036,5000,0.05,0.0,True,7,388,1129,1749877124.7760346
-40.1000000000009,5000,0.05,0.0,True,7,390,1130,1749877124.7777426
-38.99000000000091,5000,0.05,0.0,True,8,401,1131,1749877124.7784064
-43.35999999999989,5000,0.05,0.0,True,4,364,1132,1749877124.778859
-41.14000000000033,5000,0.05,0.0,True,6,386,1133,1749877124.7796633
-40.200000000000976,5000,0.05,0.0,True,7,380,1134,1749877124.7800899
-39.12000000000052,5000,0.05,0.0,True,8,388,1135,1749877124.7805188
-36.910000000001126,5000,0.05,0.0,True,10,409,1136,1749877124.7809641
-0.01,1,0.05,0.0,False,7,388,1137,1749877124.8741534
-0.01,1,0.05,0.0,False,7,390,1138,1749877124.8751347
-0.01,1,0.05,0.0,False,8,401,1139,1749877124.8755746
-0.01,1,0.05,0.0,False,4,364,1140,1749877124.8759959
-0.01,1,0.05,0.0,False,6,386,1141,1749877124.876451
-0.01,1,0.05,0.0,False,7,380,1142,1749877124.8768263
-0.01,1,0.05,0.0,False,8,388,1143,1749877124.8775089
-0.01,1,0.05,0.0,False,10,409,1144,1749877124.8779173
-35.62000000000139,5000,0.05,0.0,True,11,438,1145,1749877476.4956465
-37.70000000000153,5000,0.05,0.0,True,9,430,1146,1749877476.4965987
-36.8200000000006,5000,0.05,0.0,True,10,418,1147,1749877476.4970598
-38.770000000000415,5000,0.05,0.0,True,8,423,1148,1749877476.4974725
-38.88000000000058,5000,0.05,0.0,True,8,412,1149,1749877476.4979181
-39.85000000000095,5000,0.05,0.0,True,7,415,1150,1749877476.4983594
-37.78000000000096,5000,0.05,0.0,True,9,422,1151,1749877476.4988067
-37.660000000000785,5000,0.05,0.0,True,9,434,1152,1749877476.4993157
-0.01,1,0.05,0.0,False,11,438,1153,1749877476.5920475
-0.01,1,0.05,0.0,False,9,430,1154,1749877476.5943675
-0.01,1,0.05,0.0,False,10,418,1155,1749877476.5955486
-0.01,1,0.05,0.0,False,8,423,1156,1749877476.5961251
-0.01,1,0.05,0.0,False,8,412,1157,1749877476.5966752
-0.01,1,0.05,0.0,False,7,415,1158,1749877476.5971177
-0.01,1,0.05,0.0,False,9,422,1159,1749877476.5975926
-0.01,1,0.05,0.0,False,9,434,1160,1749877476.598016
-39.96000000000092,5000,0.05,0.0,True,7,404,1161,1749877826.3709016
-38.79000000000093,5000,0.05,0.0,True,8,421,1162,1749877826.3719227
-40.240000000000805,5000,0.05,0.0,True,7,376,1163,1749877826.3724084
-39.02000000000134,5000,0.05,0.0,True,8,398,1164,1749877826.3728614
-37.740000000000975,5000,0.05,0.0,True,9,426,1165,1749877826.3733582
-38.87000000000108,5000,0.05,0.0,True,8,413,1166,1749877826.3737948
-38.86000000000131,5000,0.05,0.0,True,8,414,1167,1749877826.3742228
-41.03000000000016,5000,0.05,0.0,True,6,397,1168,1749877826.3746128
-0.01,1,0.05,0.0,False,7,404,1169,1749877826.448801
